"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Grotta Continenza"	"Italy"	"LMEN"	"Con 24"	"LTL6186a"	7000	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5664	-6070	13.563071	41.961674	"Serradimigni et al. 2016"	"https://doi.org/10.1016/j.quaint.2016.12.027"
"Grotta Continenza"	"Italy"	"EN"	"Con 20"	"R-1411"	6590	75	"wood charcoal"	"Wood charcoal (unidentified)"	-5304	-5735	13.563071	41.961674	"Serradimigni et al. 2016"	"https://doi.org/10.1016/j.quaint.2016.12.027"
"Grotta Continenza"	"Italy"	"LMEN"	"Con 23"	"R-551"	7570	90	"wood charcoal"	"Wood charcoal (unidentified)"	-6070	-6731	13.563071	41.961674	"Serradimigni et al. 2016"	"https://doi.org/10.1016/j.quaint.2016.12.027"
"Grotta Continenza"	"Italy"	"EN"	"Con 20"	"R-2938"	6570	63	"wood charcoal"	"Wood charcoal (unidentified)"	-5312	-5714	13.563071	41.961674	"Serradimigni et al. 2016"	"https://doi.org/10.1016/j.quaint.2016.12.027"
"Grotta Continenza"	"Italy"	"EN"	"Con 7"	"R-1410"	6170	75	"wood charcoal"	"Wood charcoal (unidentified)"	-4781	-5465	13.563071	41.961674	"Serradimigni et al. 2016"	"https://doi.org/10.1016/j.quaint.2016.12.027"
"Can Fiulà"	"Spain"	"EN"	"CF-1"	"Beta-280353"	6260	40	"fauna"	"Ovis aries"	-5004	-5460	2.182382	41.531979	"García-Martínez de Lagrán 2017"	"https://doi.org/10.1016/j.quaint.2016.12.043"
"Cova de la Sarsa"	"Spain"	"EN"	"East"	"OxA-26076"	6506	32	"fauna"	"Ovis aries (metatarsal)"	-5323	-5613	-0.58196	38.756766	"Bernabeu et al. 2017"	"https://doi.org/10.1016/j.quaint.2017.03.071"
"Cova de la Sarsa"	"Spain"	"EN"	"East"	"OxA-26076"	6506	32	"fauna"	"Ovis aries (metatarsal)"	-5323	-5613	-0.58196	38.756766	"Bernabeu et al. 2017"	"https://doi.org/10.1016/j.quaint.2017.03.071"
"Barranquet"	"Spain"	"EN"	"East"	"Beta-239379"	6510	50	"fauna"	"Cervus elaphus"	-5305	-5629	0.005865	38.854996	"Bernabeu et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.03.071"
"Barranquet"	"Spain"	"EN"	"East"	"Beta-239379"	6510	50	"fauna"	"Cervus elaphus"	-5305	-5629	0.005865	38.854996	"Bernabeu et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.03.071"
"Barranquet"	"Spain"	"EN"	"East"	"Beta-221431"	6510	50	"fauna"	"Ovis Aries"	-5305	-5629	0.005865	38.854996	"Bernabeu et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.03.071"
"Barranquet"	"Spain"	"EN"	"East"	"Beta-221431"	6510	50	"fauna"	"Ovis Aries"	-5305	-5629	0.005865	38.854996	"Bernabeu et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.03.071"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Layer V"	"GrN-6926"	6295	45	"wood charcoal"	"Wood charcoal (unidentified)"	-5033	-5472	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Layer V"	"GrN-6638"	6250	35	"wood charcoal"	"Wood charcoal (unidentified)"	-5016	-5365	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase A/45"	"OxA-15647"	6192	35	"cereal"	"Hordeum vulgare"	-4950	-5312	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase A/41"	"OxA-15648"	6199	36	"cereal"	"Hordeum vulgare"	-4957	-5316	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase A/41"	"Beta-313477"	6140	40	"cereal"	"Triticum aestivum/durum"	-4847	-5300	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Layer IV"	"GrN-6639"	6025	45	"cereal"	"Cereal (unidentified)"	-4717	-5209	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos de Abuñol"	"Spain"	"EN"	"n/a"	"CSIC-1133"	6086	45	"plant seed"	"Esparto grass"	-4786	-5280	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase A/66"	"OxA-15646"	6184	35	"cereal"	"Hordeum/Triticum"	-4945	-5309	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase B/38"	"OxA-15649"	6056	35	"cereal"	"Hordeum vulgare"	-4786	-5209	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase C/27"	"Beta-313476"	6110	40	"cereal"	"Triticum aestivum/durum"	-4810	-5286	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Maddalena di Muccia"	"Italy"	"EN"	"Charcoal, Pit.S, cut 4–6, cavity 5"	"R-643a"	6580	75	"wood charcoal"	"Wood charcoal (unidentified)"	-5301	-5732	13.059873	43.073523	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase A/80"	"Beta-316509"	6200	40	"cereal"	"Hordeum vulgare"	-4945	-5320	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"US 2000"	"LTL-60A"	6843	40	"wood charcoal"	"n/a"	-5620	-5894	13.666385	41.953894	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"Fase B/28"	"Beta-313475"	5920	40	"cereal"	"Triticum aestivum/durum"	-4602	-4995	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Cueva Murciélagos Zuheros"	"Spain"	"EN"	"“Silo” 1969"	"OxA-15650"	6170	37	"cereal"	"Hordeum vulgare"	-4936	-5306	-4.305697	37.542194	"Mazzucco et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.04.018"
"Jean Cros"	"France"	"EN"	"C2"	"Beta-398981"	6070	30	"fauna"	"Caprinae"	-4802	-5209	2.45125	43.0597	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Capitaine (Abri du)"	"France"	"EN"	"C18"	"Gif-1111"	6050	150	"wood charcoal"	"n/a"	-4360	-5486	6.15	43.76	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Travo Casa Gazza"	"Italy"	"EN"	"n/a"	"I-13798"	6130	160	"wood charcoal"	"Wood charcoal (unidentified)"	-4449	-5616	9.584412	44.908888	"Starnini et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.059"
"Campo Ceresole"	"Italy"	"EN"	"Pit feature XXXII"	"Bln-3135"	5930	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4550	-5045	10.409778	45.11432	"Starnini et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.059"
"Cascina Cascinetta"	"Italy"	"EN"	"n/a"	"Beta-7195"	6340	60	"n/a"	"n/a"	-5027	-5512	9.086047	45.066467	"Starnini et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.059"
"Alba Cooperativa dei Lavoratori"	"Italy"	"EN"	"US 72/A"	"GX-20652"	5880	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4353	-5216	8.03472	44.68857	"Starnini et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.059"
"Campo Ceresole"	"Italy"	"EN"	"n/a"	"OxA-21358"	6122	38	"cereal"	"Hordeum sativum (caryopsis)"	-4842	-5290	10.409778	45.11432	"Starnini et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.059"
"Travo Casa Gazza"	"Italy"	"EN"	"n/a"	"I-13799"	5830	210	"wood charcoal"	"Wood charcoal (unidentified)"	-3963	-5478	9.584412	44.908888	"Starnini et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.059"
"Alba Cooperativa dei Lavoratori"	"Italy"	"EN"	"US 72/A"	"GX-20845"	6030	80	"wood charcoal"	"Wood charcoal (unidentified)"	-4554	-5307	8.03472	44.68857	"Starnini et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.059"
"Pou Nou"	"Spain"	"EN"	"e3"	"OxA-26066"	6033	36	"fauna"	"Ovis aries"	-4730	-5205	1.724014	41.289265	"Oms et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.06.003"
"Pou Nou"	"Spain"	"EN"	"e13"	"OxA-26067"	6009	32	"fauna"	"Ovis aries"	-4726	-5054	1.724014	41.289265	"Oms et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.06.003"
"Pza. Vila Madrid"	"Spain"	"EN"	"Pit n/a"	"Beta-18271"	6440	40	"bone (human)"	"Human bone"	-5229	-5538	2.172524	41.384281	"Oms et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.06.003"
"Mas Blanc"	"Spain"	"EN"	"Pit n/a"	"Beta-?"	6009	40	"wood charcoal"	"Wood charcoal (unidentified)"	-4717	-5202	-0.408851	38.674722	"Oms et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.06.003"
"Lama Lite II"	"Italy"	"LM"	"US 6"	"R-394"	6620	80	"wood charcoal"	"Wood charcoal (unidentified)"	-5309	-5784	10.414239	44.258518	"Radi & Petrinelli Pannocchia 2018"	"https://doi.org/10.1016/j.quaint.2017.06.063"
"Uzzo"	"Italy"	"EN"	"Trench W, cut 15"	"UD-165"	6720	80	"wood charcoal"	"Wood charcoal (unidentified)"	-5375	-5965	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 12"	"OxA-V-2364-43"	7753	36	"bone (human)"	"Homo sapiens"	-6454	-6697	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	" lev A spits 63-64"	"R-453"	8024	100	"wood charcoal"	"Wood charcoal (unidentified)"	-6482	-7480	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 10"	"OxA-13661"	7410	32	"shell"	"Marine shell"	-6087	-6426	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	" lev. A spit 58"	"R-451"	7160	80	"wood charcoal"	"Wood charcoal (unidentified)"	-5730	-6371	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 2"	"KIA-36035"	6985	40	"bone (human)"	"Homo sapiens"	-5717	-6014	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 7"	"OxA-13808-7640-7510"	7173	37	"shell"	"Marine shell"	-5898	-6220	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	"lev. D spits 41-42"	"R-445"	7420	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5989	-6592	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	"lev. A spit 57"	"R-450"	7045	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5631	-6232	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	"lev. D spit 43"	"R-446"	7620	90	"wood charcoal"	"Wood charcoal (unidentified)"	-6099	-6895	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 12"	"OxA-13662"	7744	33	"shell"	"Marine shell"	-6454	-6688	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	"lev. B spits 53-54"	"R-448"	7570	90	"wood charcoal"	"Wood charcoal (unidentified)"	-6070	-6731	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 12"	"Mams-16238"	7957	25	"bone (human)"	"Homo sapiens"	-6656	-7052	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	"lev. B spit 52"	"R-447"	7400	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5984	-6586	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 11"	"KIA-36032"	7175	45	"bone (human)"	"Homo sapiens"	-5886	-6229	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	"lev. A spits 59-60"	"R-452"	6970	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5565	-6207	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Latronico III"	"Italy"	"LM"	"lev. A spit 55"	"R-449"	7800	90	"wood charcoal"	"Wood charcoal (unidentified)"	-6382	-7073	15.981155	40.086293	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Ripa Tetta"	"Italy"	"EN"	"zone B"	"Beta-47808/Cams-2681"	6890	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5575	-6004	15.404016	41.439567	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 10"	"OxA-X-2071-31"	7413	39	"n/a"	"n/a"	-6077	-6435	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"EN"	"Trench F, cut 9"	"OxA-V-2364-40"	7006	34	"bone (human)"	"Homo sapiens"	-5731	-6015	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"S. Angelo Ostuni"	"Italy"	"EN"	"AcI, t. 9"	"Gif-6724"	6890	70	"cereal"	"Triticum dicoccum"	-5560	-6017	17.574791	40.738148	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 9"	"OxA-V-2364-40"	7006	34	"bone (human)"	"Homo sapiens"	-5731	-6015	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cut 9"	"KIA-36033"	7006	34	"bone (human)"	"Homo sapiens"	-5731	-6015	12.786694	38.109951	"Natali & Forgia 2018"	"https://doi.org/10.1016/j.quaint.2017.07.004"
"Renaghju"	"Corse"	"EN"	"US 66"	"Ly-8328"	6095	45	"wood charcoal"	"Wood charcoal (unidentified)"	-4790	-5287	8.92148	41.52652	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Su Coloru"	"Italy"	"EN"	"US L, cut 3"	"Beta-145957"	7920	80	"wood charcoal"	"Wood charcoal (unidentified)"	-6467	-7179	8.712183	40.661832	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Grotta Filiestru"	"Italy"	"EN"	"Tr. B, lev. 12"	"Q-3020"	6710	75	"wood charcoal"	"Wood charcoal (unidentified)"	-5379	-5887	8.651545	40.453804	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Su Coloru"	"Italy"	"EN"	"US L, cut 2"	"Beta-145956"	7740	50	"wood charcoal"	"Wood charcoal (unidentified)"	-6428	-6804	8.712183	40.661832	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Grotta Filiestru"	"Italy"	"EN"	"Tr. B, lev. 11, cut 2"	"Q-3021"	6615	75	"wood charcoal"	"Wood charcoal (unidentified)"	-5314	-5748	8.651545	40.453804	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Su Coloru"	"Italy"	"EN"	"US F, cut 1"	"Beta-167929"	6400	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5053	-5615	8.712183	40.661832	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Grotta Filiestru"	"Italy"	"EN"	"Tr. B, lev. 10, cut 5"	"Q-3022"	6515	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5230	-5643	8.651545	40.453804	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Grotta Filiestru"	"Italy"	"EN"	"Tr. B, lev. 10, cut 2"	"Q-3023"	6470	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5217	-5625	8.651545	40.453804	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Renaghju"	"Corse"	"EN"	"US 66"	"Ly-8328"	6095	45	"wood charcoal"	NA	-4790	-5287	8.92148	41.52652	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Renaghju"	"Corse"	"EN"	"US 104"	"Ly-8327"	6525	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5299	-5658	8.92148	41.52652	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Renaghju"	"Corse"	"EN"	"US 104"	"Ly-8327"	6525	60	"wood charcoal"	NA	-5299	-5658	8.92148	41.52652	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Su Coloru"	"Italy"	"EN"	"US I, cut 1"	"Beta-167931"	6830	80	"wood charcoal"	"Wood charcoal (unidentified)"	-5482	-6008	8.712183	40.661832	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Grotta Filiestru"	"Italy"	"MN"	"Tr. B, lev. 9, cut 4"	"Q-3024"	6120	55	"wood charcoal"	"Wood charcoal (unidentified)"	-4788	-5310	8.651545	40.453804	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Renaghju"	"Corse"	"EN"	"US 61"	"Ly-9519"	6769	41	"wood charcoal"	NA	-5535	-5833	8.92148	41.52652	"Lugliè 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Los Cascajos"	"Spain"	"EN"	"FaseI"	"Ua-24428"	6435	45	"wood charcoal"	"Wood charcoal (unidentified)"	-5221	-5553	-2.16703	42.59393	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"La Ventana"	"Spain"	"EN"	"Hogar B, NIII"	"Beta-166231"	6350	40	"fauna"	"Bone (unidentified)"	-5207	-5478	-3.543984	40.828628	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"Los Cascajos"	"Spain"	"EN"	"FaseII"	"Ua-16024"	6185	75	"bone (human)"	"Homo sapiens"	-4788	-5468	-2.16703	42.59393	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"Los Cascajos"	"Spain"	"EN"	"FaseII"	"Ua-24427"	6250	50	"cereal"	"Cereal sp."	-4959	-5466	-2.16703	42.59393	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"Los Cascajos"	"Spain"	"EN"	"FaseII"	"Ua-24423"	5945	95	"fauna"	"Bone (unidentified)"	-4452	-5296	-2.16703	42.59393	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"Los Cascajos"	"Spain"	"EN"	"FaseII"	"Ua-17995"	6125	80	"fauna"	"Bos taurus"	-4712	-5371	-2.16703	42.59393	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"El Esplugón"	"Spain"	"EN"	"II"	"Beta-283899"	6120	40	"fauna"	"Bone (unidentified)"	-4838	-5293	-0.288249	42.392213	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"Los Cascajos"	"Spain"	"EN"	"FaseII"	"Ua-24426"	6230	50	"bone (human)"	"Homo sapiens"	-4942	-5460	-2.16703	42.59393	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"La Ventana"	"Spain"	"EN"	"UE7- Fase 7"	"Beta-166229"	6010	40	"fauna"	"Bone (unidentified)"	-4717	-5202	-3.543984	40.828628	"Rojo-Guerra et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.12.037"
"Arma dell'Aquila"	"Italy"	"EN"	"Burial I, individual 1"	"OxA-V-2365-36"	6318	33	"bone (human)"	"Homo sapiens"	-5076	-5469	8.32967	44.204708	"Sparacello et al. 2019"	"https://doi.org/10.1016/j.quaint.2019.02.003"
"Arma dell'Aquila"	"Italy"	"EN"	"Burial I, individual 2"	"OxA-V-2365-50"	6669	34	"bone (human)"	"Homo sapiens"	-5480	-5715	8.32967	44.204708	"Sparacello et al. 2019"	"https://doi.org/10.1016/j.quaint.2019.02.003"
"Arma dell'Aquila"	"Italy"	"EN"	"Burial V"	"OxA-V-2365-31"	6678	33	"bone (human)"	"Homo sapiens"	-5482	-5718	8.32967	44.204708	"Sparacello et al. 2019"	"https://doi.org/10.1016/j.quaint.2019.02.003"
"Arma dell'Aquila"	"Italy"	"EN"	"Burial III, individual 3"	"GrA-38257"	6315	35	"bone (human)"	"Homo sapiens"	-5070	-5470	8.32967	44.204708	"Sparacello et al. 2019"	"https://doi.org/10.1016/j.quaint.2019.02.003"
"Cueva de Bajondillo"	"Spain"	"LM"	"Bj/4"	"Beta-2841145"	6070	40	"cereal"	"Cereal seed"	-4786	-5215	-4.501909	36.6249	"Cortés-Sánchez et al. 2020"	"https://doi.org/10.1016/j.quaint.2019.11.028"
"Cueva de Bajondillo"	"Spain"	"LM"	"Bj/3"	"Ua-18269"	7475	80	"wood charcoal"	"Wood charcoal (unidentified)"	-6035	-6600	-4.501909	36.6249	"Cortés-Sánchez et al. 2020"	"https://doi.org/10.1016/j.quaint.2019.11.028"
"Cueva de Bajondillo"	"Spain"	"EN"	"Bj/2"	"Ua-21999"	7325	65	"wood charcoal"	"Wood charcoal (unidentified)"	-5986	-6435	-4.501909	36.6249	"Cortés-Sánchez et al. 2020"	"https://doi.org/10.1016/j.quaint.2019.11.028"
"Lumentxa"	"Spain"	"UN"	"IIC"	"Ua-12665"	5105	80	"bone (human)"	"Homo sapiens"	-3637	-4312	-2.5012599	43.3609536	"García-Sagastibelza et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.06.043"
"Abrigo de l'Esplugón"	"Spain"	"LN"	"Layer 3 inf"	"MAMS-30168"	6282	22	"fauna"	"Bone (unidentified)"	-5078	-5361	-0.409051	42.412895	"Alcolea et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.10.029"
"Abrigo de l'Esplugón"	"Spain"	"EN"	"Pit with pottery at 167 cm"	"Beta-283899"	6120	40	"fauna"	"Bone (unidentified)"	-4838	-5293	-0.409051	42.412895	"Alcolea et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.10.029"
"Abrigo de l'Esplugón"	"Spain"	"LN"	" Layer3 inf"	"Beta-306723"	6950	50	"fauna"	"Bone (unidentified)"	-5657	-6013	-0.409051	42.412895	"Alcolea et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.10.029"
"Abrigo de l'Esplugón"	"Spain"	"EN"	"Layer 2"	"Beta-338509"	5970	30	"fauna"	"Bone (unidentified)"	-4714	-5003	-0.409051	42.412895	"Alcolea et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.10.029"
"Abrigo de l'Esplugón"	"Spain"	"LNEN"	"Layer 3 sup / 3"	"Beta-313517"	6730	40	"fauna"	"Bone (unidentified)"	-5491	-5749	-0.409051	42.412895	"Alcolea et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.10.029"
"Abrigo de l'Esplugón"	"Spain"	"LN"	"Layer 6"	"MAMS-30169"	6166	23	"fauna"	"Bone (unidentified)"	-4987	-5284	-0.409051	42.412895	"Alcolea et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.10.029"
"Abrigo de l'Esplugón"	"Spain"	"LN"	"Layer 2"	"MAMS-30166"	6781	23	"fauna"	"Bone (unidentified)"	-5619	-5742	-0.409051	42.412895	"Alcolea et al. 2020"	"https://doi.org/10.1016/j.quaint.2020.10.029"
"Vela Spila"	"Croatia"	"EN"	"Early Neo?"	"Z-1968"	7000	120	"wood charcoal"	"Wood charcoal (unidentified)"	-5518	-6335	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
"Vela Spila"	"Croatia"	"EN"	"Meso D?"	"Z-1967"	7300	120	"wood charcoal"	"Wood charcoal (unidentified)"	-5738	-6585	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
"Vela Spila"	"Croatia"	"EN"	"Neo C"	"Wk-24219"	6735	35	"fauna"	"Bone (unidentified)"	-5520	-5741	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
"Vela Spila"	"Croatia"	"LM"	"Meso D"	"Wk-24216"	7350	39	"fauna"	"Bone (unidentified)"	-6049	-6399	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
"Vela Spila"	"Croatia"	"EN"	"Neo C"	"Wk-24218"	6678	34	"fauna"	"Bone (unidentified)"	-5482	-5719	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
"Vela Spila"	"Croatia"	"EN"	"Neo?"	"Z-1742"	5430	100	"wood charcoal"	"Wood charcoal (unidentified)"	-3814	-4681	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
"Vela Spila"	"Croatia"	"LM"	"Meso D?"	"VERA-2340"	7200	39	"wood charcoal"	"Wood charcoal (unidentified)"	-5916	-6230	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
"Vela Spila"	"Croatia"	"LM"	"Meso D?"	"VERA-2342"	7175	35	"fauna"	"Bone (unidentified)"	-5907	-6219	16.71836	42.969649	"Dean et al. 2020"	"https://doi.org/10.1016/j.quascirev.2020.106503"
